file,original_hard_label,regression_target,soft_class1_target,png_sha256
images/s039.png,0,0.99999999999999989,1,88792b062b61c01e393c1a04d916ce8e3c95485c7f8e1dce9df6b2ab920068ee
images/s040.png,0,-0.67435511272542925,0.16282244363728537,aa6af6ad8baa97ea883e62ae5c6c3959752ef84af14f0a701e5db1b2c3661d4c
images/s041.png,0,0.99999999999999989,1,b42698741afa1dd27cc4b3088ec27d20f33576acce960ebc81b64f7a06ce100f
images/s042.png,0,0.99999999999999989,1,9df5824636ebf38484f9791911aaaafe27c89b5798a78b1f378a084dc29fe44e
images/s043.png,0,0.99999999999999989,1,42d2e508e92afd634b44719afc401894e57cc13b524b633a679242b7d4a0d0f1
images/s044.png,0,0.99999999999999989,1,1b08eb9b32f89fd5aa270cd2fc8609dd7c4cfd3694f317e4d1e6b222f031651a
images/s045.png,0,0.99999999999999989,1,3524089d943f9a41d99ecbf7b9feaa1ad1d155a03e699be3f219e176c07b51c5
images/s046.png,0,-0.99999999947629192,2.6185403845246924e-10,0628970db49019fb7979082303f4705322c979b4b9067bc0808b7e155c30cd86
images/s047.png,0,-0.99999999999999989,5.5511151231257827e-17,1c2ec632ec7587429939db5584a342fcea1f0f5b258936ba1cba1322675527ec
images/s048.png,0,-0.14705206547323726,0.42647396726338138,18c391ccd77605307924feaff4eaa6d11cc2007e8d95bc225ef53c09b0fd8bd4
images/s049.png,0,0.7282409363890866,0.86412046819454336,4f84dc67cc635fd82e562afd77e1417d89399f11663aeab68d1364c5c1e159ec
images/s050.png,0,-0.25344994050380565,0.37327502974809718,e3c5949b88f858146b7204276777aef77d1262d66fc63836bf6e531a3a20bb0f
images/s051.png,0,-0.99999999999999989,5.5511151231257827e-17,4d60c8f4bbb894d4ccdf62772aa8263b0f9ebbc8d1c4395dc06bd57a32148c9b
images/s052.png,0,-0.68185828996821285,0.15907085501589358,37b15a147f74f1dbd909b943861d0868ac955023f43df835aa2fcf215ced6cdf
images/s053.png,0,-0.68590547552572245,0.15704726223713877,d6ce4fd05b236006b243de2130d7d116a67aa814d68f0beb9ce91d38883e8616
images/s054.png,0,-0.99999999999999989,5.5511151231257827e-17,c75f72e57eea23a6542bb13c97c1d4fc550069252709ca39755464293f9ddfb8
images/s055.png,0,-0.041426254069440997,0.4792868729652795,c93613d48ed831fae83341cd332d67b193a175dc071a0184dcec49f5ef2d5596
images/s056.png,0,0.52676673257822826,0.76338336628911407,7ee5e7d45907b70a236dc818a25b84dd56f6f828e1782f4a153a436263c4bd9d
images/s057.png,0,0.99999999999999989,1,a69c3fe2c759849cc0e139f1f2c0eaa4f881045025266d03d86070f8a73777e8
images/s058.png,0,0.99999999999999989,1,0edfb7a9e0c2368f714c3727a1c95553f7446f85c3d2278844640d01d0ce537d
images/s059.png,0,0.73360988492073953,0.86680494246036977,2ba52ea18d1aa2ea75cb6e25ec9abd459cd4aa7dd2d31eb0c0fddadd0c4e96f5
images/s060.png,0,0.99999999999999989,1,90c2926822e0e1b09c99204e452edf491816897637697332e3a63ad2a8f16740
images/s061.png,0,0.99999999999999989,1,e297720e95bdda33177dd11e26420d11afeab09d32fcc282c92593bed4a6b4cb
images/s062.png,0,-0.99999999999999989,5.5511151231257827e-17,f91c0e28802ce303b2f60a30735cd2d659de43b8b38ee8e58f74ef39dbfb1b7f
images/s063.png,0,0.99999998952046032,0.99999999476023016,623b3d6c606eb15ab3ad3adae754e8491e628af97e5141c473d7d604feb98454
images/s064.png,1,0.99999999999999989,1,c216bb4dff01b25d1841b889aed65b8dd3bfa4756843def92d3173f26f1a658a
images/s065.png,1,0.99999999999999989,1,b3961ff8ba69e0e9e7163a8ac918d118a4efdbc592ccfad9838eb7fd50280573
images/s066.png,1,0.99999999999999989,1,ac382d40e37d4a41cf1bfac5be078cc4ea3e35073a789df331e13bc44bd39343
images/s067.png,1,0.99999999999999989,1,12ffce14c88fc693e22e6f70f33fb6b228c94362a62bec2901ee1e2f27a822c2
images/s068.png,1,0.74768940474948342,0.87384470237474177,bfc7eb087d1a490626357e9e9684eb34823a8983a3c358d930eccb090e3db9b7
images/s069.png,1,0.99999999999999989,1,53708f489f1a380e709a8958664f6ea6855e2b62597e30d634ad4115d3284b21
images/s070.png,1,0.99999999999999989,1,6c0da35983f5cbb1ca6d3c254dd3261c1c89748ab9526c894aee99c1a3fa1246
images/s071.png,1,0.99999999999999989,1,fd54c95f020f6ba3f3cc693b0a5dc02dbd66e41417480f1ce74af7ecf9f02fa5
images/s072.png,1,0.99999999999999989,1,020227040f001a6a7eaa3905a9187c80604e7cf34006faf8786008ef0cbeda36
images/s073.png,1,-0.99999999999999989,5.5511151231257827e-17,569155b8989ab34235466491838807444baa35b13a6fbc9c31d5ad310aa8ced4
images/s074.png,1,-0.70824695834302265,0.14587652082848868,9a7de2c1c403de3e2a68f4f4ae478210fd57818849335409b3171c5ba0526425
images/s075.png,1,0.99999999999999989,1,7c5bfa038e1ee750cb083a6b9b4f6578f2e81f289b39ba33c77b5e79a524a57c
images/s076.png,1,0.99999999999999989,1,9ac6f298b9dbcad4dd7b2820a108926076545098d50e6a92b22c3a4f0167f692
images/s077.png,1,0.99999999999999989,1,1289ad823e2d66129483e10e959169ebe1e8d4926d89f0746af190a480d61e84
images/s078.png,1,0.99999999999999989,1,4dee5fe7e06a81784cd246b1bed26fc1215a59c0fcc0f8ab49533f4cb3c85c1b
images/s079.png,1,0.99999999999999989,1,f5a09ac2554852d107a8c7505edfae4c06eafc4bf03b9dce2f813808fcba3f0e
images/s080.png,1,0.99999999999999989,1,f3368c583ad61153980778a061c4a937f627f22fcee5728e43f3d8ab456fac08
images/s081.png,1,0.99999999999999989,1,a017f1774619df686d8c6ec79cad2d94836271af722f34a7e3a33571474a502c
images/s082.png,1,0.99999999999999989,1,2a249b12932846e770985eb335dbc23702462f800950176523cdf6d7fd2feef4
images/s083.png,1,-0.99999999999999989,5.5511151231257827e-17,49c3f4f3d0d0983bbef10aaddd65dccc951596ebdc0ef9094b2765f01dd64cb2
images/s084.png,1,-0.021691823456711022,0.48915408827164447,2e63b16168f82e7779d99a164dad84e6f5801bdc94e50ce820bedf2b6a3c08c5
images/s085.png,1,0.99999999999999989,1,05b8ba7bb2f144058d78f97f6c43fad9009f42786f274f1709477c06a99a01c1
images/s086.png,1,0.79276785603053535,0.89638392801526767,812d810fe9e6ff609f9ca3155da15176095d010cff9b2764c2ae4ff35d28a9a9
images/s087.png,1,0.78189705644552987,0.89094852822276493,62a2f7c2bf9de24cbd2def5e2ec83b74f3cd66c7eab51de33ef74000b96e3856
images/s088.png,1,0.99999999999999989,1,411f20e21936aa77d873105e2770d64aad081ac3d532c1635ff9cb064000b1bc
images/s089.png,1,-0.99999999999999989,5.5511151231257827e-17,f6da0111a9cbde1f640c114c4153a6e829fe689a33a0fc444f98a54794495d81
images/s090.png,1,0.99999999999999989,1,0b1e3fedc762babcdb80d5272ec709e0d803b63dbc274b7da333ee2b1af1e267
images/s091.png,1,0.99999999999999989,1,c9da094e3aaa3d7266af0836b1c40f2c95794f57193904f1145e5c5b51f27f4b
images/s092.png,1,0.83038419744877168,0.91519209872438578,b47fb54caefbe48afa3ce5d5f183c378fb860a9309da324042d46dcabd9fc909
images/s093.png,1,0.26156066320276561,0.6307803316013828,bfeba08f2229d455232ed58b9cec2ed7444fc7f45e60b408820f1844f54f00d6
images/s094.png,1,0.99999999999999989,1,21226a33f2af3f50ff3e5fe7387129c39d90ac95e48af8832260a91bce4ededa
images/s095.png,1,-0.44319217902725594,0.27840391048637203,15c20bf9c22995f31c8c02d28aa11e6d8db109dd47b0ef71d274bf8fbc377d07
images/s096.png,1,0.99999999999999989,1,b95cabf486868c79d4136576db7cb8cae3b0e9492a6abaa0e9da5da011b26e03
images/s097.png,1,0.54440280064705271,0.77220140032352635,ddb6e0481b7a85eced997888b9bb0fa85167d5bd0203e75958ec9e5ffa73bd64
images/s098.png,1,0.99999999999999989,1,a706f8898dcf9b2528b486de3839697520d9b4741405ad699e71c06cd3117f51
images/s099.png,1,0.99999999999999989,1,f99d6bea060072fef44bad8460404c916c6ddb485c8863cb376f932b2addfda8
images/s100.png,1,0.10807573207398241,0.55403786603699123,aa04e6462c4092b7afa836fe982481221412454a5a06d8b0652bb14c987cbf7d
images/s101.png,1,0.5351511792916277,0.76757558964581385,3ac5a6a2ffafc4f708fa949f13f1ef4293af9a3fa6379413db296826ada540e6
images/s102.png,1,0.80763615687906631,0.9038180784395331,7e241cfe9a230bae6c8822b71465a4bf763e848f8366dbe717e985aba6e2e40b
images/s103.png,1,0.99999999999999989,1,95743b476c195415739dbe10752a9c39f1172cc6e493e1a005c0b2a4c4756aa4
images/s104.png,1,0.99999999999999989,1,731960ee7199085a05a74f584222adae4bfa062eaece182afd09b7bc1f2a4436
images/s105.png,1,0.99999999999999989,1,b600dabdc864b6a69cc78312c6fb280175a65657d3f23c816bb7182b10aee1da
images/s106.png,1,-0.93648881995546429,0.031755590022267854,715db7bf6ca268a34418c36822bffb1699bae1d8e42820f17096eb884456354d
images/s107.png,1,0.99999999999999989,1,6225a4218f7e01c492aad01ba68fb1efe788dc36b1c8c3e36b8b1b35f6ba10de
images/s108.png,1,0.99999999999999989,1,4742bbce28315573d1b2f27b38ec002c6ee84e6cc947943c7262c9c822017672
images/s109.png,1,0.99999999999999989,1,99967a44a2a60025ad742e607700b7c80502259864c408134fec20a5b908005d
images/s110.png,1,0.99999999999999989,1,b39ef2b105ee18d44695dbacac0b47473b625b932faf476b253c32b419c50f86
images/s111.png,1,0.77590408879452866,0.88795204439726438,e6483c57f9cb4f40f0f6f5a4cc7c134b8f66f2c21efe41752dcb01c52d7b23e6
images/s112.png,1,0.99999999999999989,1,921aec64069d67e3e6b795d57dea4434260fa0801d422ec3303bf0b612c77464
images/s113.png,1,0.99999999999999989,1,722d5612eb04018fe6146228b9b8cc377873de39c1653165a345d2b268de03c8
images/s114.png,1,0.77734028196150728,0.88867014098075359,5ffc9bbdf95b513f60b1944db2b3be6fddc52fb58352561ec05860a095754af2
images/s115.png,1,0.68430113961986372,0.84215056980993186,06912d39560aad4158c60b634063cbae58e3e0af898bdab4bea95c05794fa419
images/s116.png,1,-0.49297889831038028,0.25351055084480989,200b29643f5919844e01b08eb20ef2827d1f2ffa52a31e18335e91d7ec5e4574
images/s117.png,1,0.93609994194646429,0.9680499709732322,85f257d0ce6c22a1b599e9f108403ccdc6e16308e35f138d9e191fed2b88709e
images/s118.png,1,0.99999999999999989,1,033888192737f5aefcbe69f73ace471045ee6ada03d9e2d333fe752de42e6ed0
images/s119.png,1,0.99999999999999989,1,db0543f5ae0d9c662a8f4a57c34d6ed11a8b0c7960cbd6e2774f3461229e0b80
images/s120.png,1,0.99999999999999989,1,5f5ebadd4e028abbdf8186c8742470e587d73717c73a2207e45a84f65626d1d2
images/s121.png,1,0.99999999999999989,1,03510fd6eefc2d4a68c133824bdeba9dd7bad24503846d5a2301aef0cd2e00b3
images/s122.png,1,0.99999999999999989,1,b4291ea2c15ab456e1c38d21cf2da925263fd8c10bcc6044aae5eca6be2b7574
images/s123.png,1,0.99999999999999989,1,08283db2cfaab7f087cae90329fb6b76308f9f60c2917c89a445cc8dcda41207
images/s124.png,1,0.99999999999999989,1,779e15e853636751f7da476f68b6161ee9b90a9ceb7754ea9296ee4d02aa6758
images/s125.png,1,0.99999999999999989,1,437092249711faebadc4060d14d6d75965c7bab6b371bbed0d65553910138895
images/s126.png,1,-0.99999999999999989,5.5511151231257827e-17,3c4244e20e0e807e3496f3f0ad8f902b572519c77d2e0840245d84ef11853a5a
images/s127.png,1,-0.35644599470836213,0.32177700264581893,9a53c4aa5aef25c46f2a30a6c1e44b87181050b20a41c9d6d254dead842791d9
